,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
31274, Lev RUDATSKIY ,RUS,3,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31275, Gian Luca ZODDA ,ITA,4,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31276, Vladislav MYZNIKOV ,RUS,5,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31277, Fedor TRUKHANOV ,RUS,6,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31278, Austin HANSEL ,USA,7,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31279, Carlos Felipe GRANJA LOPEZ ,ECU,8,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31280, Max HAMMER ,USA,9,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31281, Luke MUEHRING ,USA,10,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31282, Andrei IURCHUK ,RUS,11,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31283, Mykyta LUKIANOV ,UKR,12,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31284, Gentry COLE ,USA,13,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31285, Michael RETOFF ,USA,14,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31286, Paolo MARTIGNENE ,ITA,15,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31287, Ilia POPOV ,RUS,16,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31288, Danny VALENCIA ,ECU,17,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31289, Roman KOSTYUKOV ,KAZ,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31290, Kostiantyn DMITRIIEV ,UKR,19,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31291, Alimzhan MYRZABEKOV ,KAZ,20,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31292, Anton BOROZENETS ,UKR,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31293, Giacomo INGRAMI ,ITA,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31294, Mateusz MYDLARZ ,POL,23,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31295, Denis SABUROV ,KAZ,24,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31296, Anselm OBERDORFER ,GER,25,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31297, Gleb KOGAY ,KAZ,26,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31298, Alessandro CINGARI ,ITA,27,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31299, Pavel KRUTIL ,CZE,28,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31300, Anton ANDRIYENKO ,KAZ,29,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31301, Runlin PANG ,CHN,30,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31302, Kim MARSCHNER ,GER,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31303, Hristo ALTANCHEV ,BUL,32,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31304, Grzegorz BOGUSZ ,POL,33,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31305, Adam SMIGA ,CZE,34,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31306, Hugo PARMENTIER ,FRA,35,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31307, Sascha LEHMANN ,SUI,36,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31308, Reza ARYA ,INA,37,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31309, Sandro LIPARTELIANI ,GEO,38,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31310, Sungsu LEE ,KOR,39,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31311, Erick MORALES ,GUA,40,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31312, Katleho POBE ,RSA,41,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31313, Jacob AMALER ,RSA,42,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31314, Jaya CURTIS ,RSA,43,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31315, Nicholas MEINEL ,RSA,44,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31316, Seungbeom LEE ,KOR,45,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31317, Yongsu LEE ,KOR,45,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Male
31318, Petr ZEMLIAKOV ,RUS,1,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31319, Timur YAMALIEV ,RUS,2,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31320, Leonardo SANDRIN ,ITA,3,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31321, Gabriele RANDI ,ITA,4,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31322, Cristian DORIGATTI ,ITA,5,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31323, Matej BURIAN ,CZE,6,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31324, Roman BOZHKO ,RUS,7,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31325, Andrey YURIN ,KAZ,8,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31326, Denis DIACHKOV ,RUS,9,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31327, Donghyun JANG ,KOR,10,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31328, Eric BREM ,USA,11,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31329, Sergey BESMERTNYKH ,KAZ,12,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31330, David PICCOLRUAZ ,ITA,13,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31331, Yufei PAN ,CHN,14,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31332, Matthew NUNES ,USA,15,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31333, Yaroslav TKACH ,UKR,16,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31334, Noah BRATSCHI ,USA,17,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31335, Petar IVANOV ,BUL,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31336, Yegor SHAPOVALOV ,UKR,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31337, Samgat KALIBAY ,KAZ,20,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31338, Lucas KEPL ,USA,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31339, Maks BOGOLIN ,SLO,22,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31340, Dichong HUANG ,CHN,23,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31341, Jakub WIDLARZ ,POL,24,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31342, Seungchan CHOI ,KOR,25,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31343, Philipp GEISENHOFF ,SUI,26,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31344, Paul STEINWENDTNER ,AUT,27,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31345, Joshua CORNAH ,NZL,28,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31346, Damien BLOKKER ,RSA,29,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31347, Christopher COSSER ,RSA,30,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31348, David NAUDE ,RSA,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31349, Liam FOXCROFT ,RSA,32,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31350, Nickolaie RIVADENEIRA  ,ECU,32,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Male
31351, Patrycja CHUDZIAK ,POL,1,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31352, Yana LUGOVENKO ,UKR,2,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31353, Elena TIMOFEEVA ,RUS,3,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31354, Aurelia SARISSON ,FRA,4,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31355, Alexandra ELMER ,AUT,5,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31356, Svetlana MOTOVILOVA ,RUS,6,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31357, Assel MARLENOVA ,KAZ,7,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31358, Anastasiia GOLIKOVA ,RUS,8,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31359, Margaux DESCHAMPS ,FRA,9,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31360, Victoire ANDRIER ,FRA,10,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31361, Kyra CONDIE ,USA,11,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31362, Megan CARR ,USA,12,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31363, Stasa GEJO ,SRB,13,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31364, Milena ABDUSHAKHMANOVA ,RUS,14,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31365, Anna EMETS ,RUS,15,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31366, Maddy MORRIS ,USA,16,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31367, Sarah RADMAN ,USA,17,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31368, Martina ZANETTI ,ITA,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31369, Ginevra CASELLATO ,ITA,19,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31370, Hadis NAZARIROBATI ,IRI,20,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31371, Jessica PILZ ,AUT,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31372, Andrea EBNER ,ITA,22,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31373, Di NIU ,CHN,22,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31374, Andrea KÜMIN ,SUI,24,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31375, Evelyna TROTTIER ,CAN,25,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31376, Yekaterina KRUT ,KAZ,26,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31377, Andrea POKORNA ,CZE,27,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31378, Viktoria SCHABER ,AUT,28,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31379, Daro RATIANI ,GEO,29,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31380, Mariam KURDIANI ,GEO,30,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31381, Erica GATLAND ,NZL,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31382, Chloe CAULIER ,BEL,32,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31383, Bina NOVA ,INA,33,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Juniors Female
31384, Elma FLEURET ,FRA,1,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31385, Ekaterina BARASHCHUK ,RUS,2,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31386, Elizaveta IVANOVA ,RUS,3,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31387, Grace MCKEEHAN ,USA,4,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31388, Daria KAN ,RUS,5,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31389, Amanda WOOTEN ,USA,6,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31390, Oleksandra VOLKOVA ,UKR,7,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31391, Anastasia MANUYLOVA ,RUS,8,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31392, Sidney TRINIDAD ,USA,9,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31393, Silvia PORTA  ,ITA,10,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31394, Mariia MUSIENKO ,RUS,11,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31395, Erica MEISTER ,USA,12,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31396, Giorgia RANDI ,ITA,13,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31397, Claire BUHRFEIND ,USA,14,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31398, Margarita AGAMBAYEVA ,KAZ,15,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31399, Giulia FOSSALI ,ITA,16,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31400, Elena MOSS ,CAN,17,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31401, Asja GOLLO ,ITA,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31402, Mina ARAMIDEH ,IRI,19,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31403, Maggy DUBE-LAROCHE ,CAN,20,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31404, Irina SABITOVA ,RUS,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31405, Juskerina JUSKERINA ,INA,22,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31406, Janja GARNBRET ,SLO,23,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31407, Franziska STERRER ,AUT,24,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31408, Domenica HARO ,ECU,25,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31409, Tjasa SLEMENSEK ,SLO,26,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31410, Yu SHI ,CHN,27,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31411, Johanna HOLFELD ,GER,28,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31412, Xiran WANG ,CHN,29,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31413, Sabrina VEIGA ,RSA,30,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31414, Aidana IBRAIMBAYEVA ,KAZ,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31415, Seohyun KIM ,KOR,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth A Female
31416, Elisabetta DALLA BRIDA ,ITA,1,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31417, Karina GAREEVA ,RUS,2,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31418, Elena KRASOVSKAIA ,RUS,3,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31419, Lucile SAUREL ,FRA,4,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31420, Jennifer BONNET ,FRA,5,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31421, Arabella JARIEL ,USA,6,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31422, Kateryna KOLMATSUI ,UKR,7,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31423, Irina VARIK ,RUS,8,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31424, Polina GOREVA ,RUS,9,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31425, Natalia WOS ,POL,10,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31426, Fanny TECHER ,FRA,11,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31427, Jamie DUNLAVY ,USA,12,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31428, Sonja JOHANSON ,CAN,13,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31429, Ariana MATHEWS ,USA,14,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31430, Celina SCHOIBL ,AUT,15,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31431, Brooke RABOUTOU ,USA,16,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31432, Teyha ROGERS ,CAN,17,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31433, Sara MORANDINI ,ITA,18,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31434, Francesca VASI ,ITA,19,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31435, Hana KRIZOVA ,CZE,20,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31436, Yana ZDYR ,UKR,21,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31437, Laura ROGORA ,ITA,22,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31438, Albina MURTAZINA ,KAZ,23,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31439, Wiktoria CHRZASZCZ ,POL,24,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31440, Courtney BELLEAU ,CAN,25,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31441, Anastasia ROYGBAUM ,RUS,26,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31442, Romy FUCHS ,GER,27,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31443, Alina MAUL ,KAZ,28,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31444, Aliya BATYRGUZHINA ,KAZ,29,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31445, Viktorija NIEIZVESTNA ,UKR,30,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31446, Jeongran KO ,KOR,31,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31447, Lucka RAKOVEC ,SLO,32,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31448, Vita LUKAN ,SLO,33,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31449, India KRAGOLSEN-CRYER ,RSA,34,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31450, Angela ECKHARDT ,RSA,35,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31451, Camilla CIBULKA ,RSA,36,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31452, Doyeon PARK ,KOR,37,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31453, Kristen ROSSER ,RSA,37,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31454, Alisson VIZUETE ,ECU,37,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31455, Chen YU ,CHN,37,IFSC World Youth Championships - Arco (ITA) - 2015,speed,Youth B Female
31456, Urko CARMONA BARANDIARAN ,ESP,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31457, Thomas MEIER ,GER,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31458, Günther GRAUSAM ,GER,3,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31459, Matan BERMAN ,ISR,4,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31460, Phillip MITCHELL ,GBR,5,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31461, Revaz LIPARTELIANI ,GEO,6,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men amputee leg PD
31462, Matteo STEFANI ,ITA,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men visual impairment B1
31463, Simone SALVAGNIN ,ITA,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men visual impairment B2
31464, John CHURCHER ,GBR,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men visual impairment B2
31465, Giorgi LIPARTELIANI ,GEO,3,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men visual impairment B2
31466, Ricardo PÉREZ AMADO ,ESP,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men visual impairment B3
31467, Manikandan KUMAR ,IND,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31468, Daniel BAR DAVID ,ISR,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31469, Juan Pipo GIL BLANCO ,ESP,3,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31470, Dave BOWES ,GBR,4,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31471, Michael FÜCHSLE ,GER,5,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31472, Nils HELSPER ,GER,6,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31473, Korbinian FRANCK ,GER,7,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability A
31474, Alessio CORNAMUSINI ,ITA,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability B
31475, Yuri STAROVOYTOV ,RUS,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability B
31476, András SZIJÁRTÓ ,HUN,3,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability B
31477, Andreas ENGELHARD ,GER,4,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Neurological Physical Disability B
31478, Merab DUKASHVILI ,GEO,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Men Seating
31479, Paula DE LA CALLE PIZARRO ,ESP,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women amputee arm PD
31480, Lucia CAPOVILLA ,ITA,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women amputee arm PD
31481, Sianagh GALLAGHER ,GBR,3,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women amputee arm PD
31482, Alessia REFOLO ,ITA,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women visual impairment B1
31483, Daniela BERGMANN ,AUT,2,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women visual impairment B1
31484, Tanja GLUSIC ,SLO,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women visual impairment B2
31485, Sara KOFLER ,AUT,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women visual impairment B3
31486, Elodie ORBAEN ,BEL,1,Paraclimbing Cup (L) - Imst (AUT) 2015,lead,Women Neurological Physical Disability A
31487, Urko CARMONA BARANDIARAN ,ESP,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men amputee leg PD
31488, Thomas MEIER ,GER,2,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men amputee leg PD
31489, Matan BERMAN ,ISR,3,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men amputee leg PD
31490, Phillip MITCHELL ,GBR,4,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men amputee leg PD
31491, Julien REY ,FRA,5,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men amputee leg PD
31492, Matteo STEFANI ,ITA,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31493, Simone SALVAGNIN ,ITA,2,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31494, Mathieu BARBE ,FRA,3,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31495, Nicolas MOINEAU ,FRA,4,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31496, John CHURCHER ,GBR,5,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31497, Raul SIMON FRANCO ,ESP,6,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B2
31498, Ricardo PÉREZ AMADO ,ESP,,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men visual impairment B3
31499, Mathieu BESNARD ,FRA,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability A
31500, Manikandan KUMAR ,IND,2,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability A
31501, Dave BOWES ,GBR,3,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability A
31502, Daniel BAR DAVID ,ISR,4,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability A
31503, Juan Pipo GIL BLANCO ,ESP,5,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability A
31504, András SZIJÁRTÓ ,HUN,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31505, Yuri STAROVOYTOV ,RUS,2,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31506, Serge LAURENCIN ,FRA,3,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31507, Alessio CORNAMUSINI ,ITA,4,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31508, Mohammed NIYAMATHULLA ,IND,5,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31509, Andreas ENGELHARD ,GER,6,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Men Neurological Physical Disability B
31510, Lucie JARRIGE ,FRA,,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women amputee leg PD
31511, Alessia REFOLO ,ITA,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women visual impairment B2
31512, Giulia POGGIOLI ,ITA,2,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women visual impairment B2
31513, Tanja GLUSIC ,SLO,3,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women visual impairment B2
31514, Roxane HEILI ,FRA,4,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women visual impairment B2
31515, Elodie ORBAEN ,BEL,1,Paraclimbing Cup (L) - Chamonix (FRA) 2015,lead,Women Neurological Physical Disability A
