,Name,Country,Age,Height
1289,Matthew NUNES,USA,-, -
1290,Liam FOXCROFT,RSA,-, -
1291,Saleh SARCHESHMEHPOUR,IRI,-, -
1292,Etienne SIMARD,CAN,-, -
1293,Dmytro BYELIK,UKR,-, -
1294,Nurhak TEKIN,TUR,-, -
1295,Oliver MACGIBBON,AUS,-, -
1296,Nico ALAVES,CAN,-, -
1297,Joseph WITWICKI,CAN,-, -
1298,Mirac GULRENK,TUR,-, -
1299,Hyeonseung KIM,KOR,-, -
1300,Pedro Mauricio TORRES AJIACO,COL,-, -
1301,Mustafa Onur CATAK,TUR,-, -
1302,Fung-Chi HO,HKG,-, -
1303,Mei-Tzu CHIEN,TPE,-, -
1304,Sou Wan CHEANG,MAC,-, -
1305,Tsz-Fai LAM,HKG,-, -
1306,Man-Ting Denise WONG,HKG,-, -
1307,Ara KIM,KOR,-, -
1308,Chih-Yi LIN,TPE,-, -
1309,Adriana ABOITIZ,PHI,-, -
1310,Kar Hwai Easther CHUNG,MAS,-, -
1311,Rusha PRADHAN,NEP,-, -
1312,Lu Chin CHANG,TPE,-, -
1313,Maria Nadine GUMAFELIX,PHI,-, -
1314,Viktoriya KAZACHONOK,KAZ,-, -
1315,Sohyun YOON,KOR,-, -
1316,Putri Perdana IDA,INA,-, -
1317,Cahaya NUR QIRYNNA,SGP,-, -
1318,Ramlan ABDUL RAHMAN,SGP,-, -
1319,Kuo-Sheng LIAO,TPE,-, -
1320,Chieh Liang MA,TPE,-, -
1321,Arjun Irawan JULIUS,INA,-, -
1322,Pamumade JASMICO,INA,-, -
1323,Santosh PANDEY,NEP,-, -
1324,Wongsathon SAELAO,THA,-, -
1325,Angel Rossy YOHANES,INA,-, -
1326,Yi FAN,CHN,-, -
1327,Sadra TORKAMAN,IRI,-, -
1328,Jia Shen NG,MAS,-, -
1329,Wei Ming Derik NG,MAS,-, -
1330,Justin YANG FENG CAN,SGP,-, -
1331,Jiin Soon WONG,MAS,-, -
1332,Muhammad Emier Daniel NOR IZWAN,MAS,-, -
1333,Taeyeong KIM,KOR,-, -
1334,Mohd Idzham ZALI,MAS,-, -
1335,Leonardo GO,PHI,-, -
1336,Raja Muhammad Shaheir RAJA AHMAD SHAH,MAS,-, -
1337,Eldon YEO JOON SIONG,SGP,-, -
1338,Hafiy Nazhan Dedi SYARIPUDDIN,MAS,-, -
1339,Jun Yin LIM,MAS,-, -
1340,Zihan HUANG,CHN,22, -
1341,Arundhati Prashant JADHAV,IND,-, -
1342,Desak MADE RITA KUSUMA DEWI,INA,23, -
1343,Momoka MIYAJIMA,JPN,20, 145
1344,Jingyu LI,CHN,-, -
1345,Heeju NOH,KOR,19, 165
1346,Eilin TAN,SGP,21, -
1347,Sujeong OH,KOR,-, -
1348,Shuonan YU,CHN,-, -
1349,Narda Mutia AMANDA,INA,20, -
1350,Nalat DISYABUT,THA,20, -
1351,Napat DISYABUT,THA,20, -
1352,Fatemeh POUR BAHRI RAH PEYMA,IRI,-, -
1353,Yun-Ya HUANG,TPE,-, -
1354,Koh JEANETTE FRANCIS,SGP,-, -
1355,Naomi Carol SCHROEDER,HKG,-, -
1356,Ling Shyen SHERMYN TAN,SGP,-, -
1357,Sukma LINTANG CAHYANI,INA,19, 158
1358,Anisha VERMA,IND,20, -
1359,Sohha Ninad Diwan DIWAN,IND,-, -
1360,Xiaoyu LI,CHN,-, -
1361,Lirong YAN,CHN,-, -
1362,Yejin JUNG,KOR,19, 166
1363,Huiju YANG,CHN,-, -
1364,Nitchanan PHOOSIRI,THA,-, -
1365,Chen Zengyi ASHLEY TAN,SGP,-, -
1366,Ryo OMASA,JPN,21, -
1367,Yongchen CHEN,CHN,22, -
1368,Haochen LIU,CHN,-, -
1369,Owen Parhorasan Siburian MICHAEL,INA,-, -
1370,Iwan Putra I PUTU,INA,22, -
1371,Natthachai MEKCHAI,THA,-, -
1372,Yahao LIU,CHN,-, -
1373,Sai Yuen Sean CHAW,MAS,-, -
1374,Zhen Yuen Darrius TAN,MAS,-, -
1375,Satone YOSHIDA,JPN,20, 168
1376,Guoqing NI,CHN,20, -
1377,Jeonghoe KIM,KOR,20, -
1378,Seyedreza TAGHIPOUR,IRI,-, -
1379,Jianguo LONG,CHN,21, -
1380,Moch RIZKY SAMUDRA DEWANTARA,INA,22, -
1381,Tzu-Yu CHOU,TPE,21, -
1382,Jiajie ZHANG,CHN,-, -
1383,Cheng-Hsiu TSAI,TPE,-, -
1384,Man-Hei CHUNG,HKG,20, -
1385,Rudrangsho DEY,IND,-, -
1386,Tsz-Kiu LAU,HKG,19, -
1387,Bhumsit MEKCHAI,THA,-, -
1388,Naufal Firgian MUHAMAD,INA,-, -
1389,Jiahao FU,CHN,23, -
1390,Seto SETO,INA,23, -
1391,Ruihong YAN,CHN,-, -
1392,Liang ZHANG,CHN,21, -
1393,Firdan Ardhika MUHAMMAD,INA,-, -
1394,Yebin LUO,CHN,-, -
1395,Daniil BUTENIN,KAZ,-, -
1396,Goh JUN YONG,SGP,-, -
1397,Long CAO,CHN,24, -
1398,Rahmad ADI MULYONO,INA,23, -
1399,Cheng-Yueh HSIAO,TPE,-, -
1400,Levin TIU,SGP,-, -
1401,Ajina CARAMPEL,PHI,-, -
1402,Ho-Chun WONG,HKG,-, -
1403,Ignacia MELLADO QUINTEROS,CHI,21, 160
1404,Lauren BERRY,USA,-, -
1405,Josefina MESA BARRIENTOS,CHI,-, -
1406,Gabriela Andrea SANDOVAL SEPÚLVEDA,CHI,-, -
1407,Noelia VENET GALLEGOS,PER,30, -
1408,Milena TABOADA,ECU,-, -
1409,Sergio NEVAREZ,ECU,-, -
1410,Fernando MORALES,GUA,-, -
1411,Jimmy Edison HUAYANAY,PER,-, -
1412,Mateo PACHECO,ECU,-, -
1413,Jasson MEZA,ECU,-, -
1414,Sophie FRANOUX,New Caledonia,-, -
1415,Ingrid CHANTREUX,New Caledonia,-, -
1416,Elise POILVE,New Caledonia,-, -
1417,Margaux RITTER,New Caledonia,-, -
1418,Lily POIRCUITTE,New Caledonia,-, -
1419,Laura CALVEZ,New Caledonia,-, -
1420,Nicolas DE CAMBIÈRE,New Caledonia,-, -
1421,Alexandre KERVADEC,New Caledonia,-, -
1422,Thomas PERSAN,New Caledonia,-, -
1423,Maxime PICHERIT,New Caledonia,-, -
1424,Vincent ROUSELLE,New Caledonia,-, -
1425,Jonatan LEBRAT,New Caledonia,-, -
1426,Sophea PHAN,CAM,-, -
1427,Yanfai HUY,CAM,-, -
1428,Seyha SOR,CAM,-, -
1429,Ming-Yan CHOW,HKG,-, -
1430,Gabrielle Jeanette LUI,HKG,-, -
1431,Alex HO JIA YUE,SGP,-, -
1432,Tsz-Hing LEUNG,HKG,-, -
1433,Mich Danielle PINILI,PHI,28, -
1434,Salsabila SALSABILA,INA,-, -
1435,Tommi HAAPALA,FIN,-, -
1436,Ionut-Cosmin ATOMEI,ROU,-, -
1437,Ode Rifaldi RIDJAYA,INA,-, -
1438,Elena VERETENNIKOVA,BLR,-, -
1439,Ashley FISHER,USA,21, -
1440,Dzmitry NIKANORAU,BLR,26, 178
1441,Jules KLUWER,NED,22, -
1442,Anna DAVEY,AUS,-, -
1443,Jinbao LONG,CHN,23, -
1444,Shuo XU,CHN,-, -
1445,Oriane BERTONE,FRA,19, 164
1446,Eva PUHAR,SLO,19, -
1447,Aleksandra TOTKOVA,BUL,19, 162
1448,Louna DESHAYES,FRA,19, -
1449,Alessia MABBONI,ITA,19, 152
1450,Marilu SOMMER,SUI,19, -
1451,Erin MCNEICE,GBR,20, 160
1452,Gal·la PÉREZ PETANAS,ESP,18, -
1453,Charlotte WEYNANTS,BEL,-, -
1454,Haizea OSES SÁIZ,ESP,19, -
1455,Beatriz ANACLETO,POR,-, -
1456,Madalena CASANOVA,POR,-, -
1457,M.ª Francisca GASPAR,POR,20, -
1458,Francisca GONÇALVES,POR,-, -
1459,Beatriz PIMENTEL,POR,20, -
1460,Filipa SILVA,POR,-, -
1461,Laura TIZON,FRA,-, -
1462,Regine STORÅ,NOR,22, -
1463,Thea CAMERON,GBR,23, -
1464,Johannes EGGER,ITA,21, 179
1465,Liam TRICOIRE,FRA,-, -
1466,Aitor MARTÍNEZ ADRADOS,ESP,-, -
1467,Sindre Aarø MAULAND,NOR,-, -
1468,Afonso MENDES,POR,21, -
1469,João Pedro ALMEIDA,POR,21, -
1470,Lars MATRE,NOR,20, -
1471,Pedro MOITA,POR,21, -
1472,Amaury CABEZAS,FRA,20, 168
1473,Toby ROBERTS,GBR,19, 177
1474,Louis FECHOZ,FRA,-, -
1475,Joanes ESPARTA FRADE,ESP,-, -
1476,Hugo COSANO GARCÍA,ESP,20, -
1477,Alessandro MELE,ITA,19, 167
1478,Matteo MAROBIN,FRA,-, -
1479,Jaka JAKI,SLO,19, -
1480,Maksym VNUKOV,UKR,19, -
1481,Aimar USON POBES,ESP,19, -
1482,Agostino BEARZI,ITA,19, -
1483,Slav KIROV,BUL,18, -
1484,Yan JAKOB,SUI,19, 172
1485,Jack MACDOUGALL,GBR,18, 178
1486,Anselmo BAZZANI,ITA,19, -
1487,Davide ZANE,ITA,18, -
1488,Jitse REMES,BEL,19, -
1489,Nathan ROUSSELLE,BEL,19, -
1490,David ZUQUETE,POR,20, -
1491,Gustavo CUNHA,POR,19, -
1492,Trym Skuggen LANDMARK,NOR,18, -
1493,Alexandre LOPES,POR,20, -
1494,Vasco AVELAR,POR,19, -
1495,Miguel PEDROSA,POR,-, -
1496,Simone MABBONI,ITA,23, -
1497,Diogo PIRES,POR,-, -
1498,Paul CHEVAL,FRA,-, -
1499,Raoul WALTENSPÜHL,SUI,31, -
1500,Grace CROWLEY,AUS,20, -
1501,Frederik VIBERG CHRISTIANSEN,DEN,22, -
1502,Yasmin HERRERA,GUA,-, -
1503,Keit NURGA,EST,26, 168
1504,Lurdes GADALA-MARIA,GUA,-, -
1505,Markus MUINONEN,FIN,-, -
1506,Shifra BEN AVRAHAM,ISR,-, -
1507,Aya SUGAWARA,JPN,-, -
1508,Elias ARRIAGADA KRÜGER,GER,23, 169
1509,Rachelle DE CHARMOY,RSA,36, -
1510,Soya SHIMADA,JPN,-, -
1511,Sarunas OBERAUSKAS,LTU,-, -
1512,Vlad CRISTIAN,ROU,-, -
1513,Vladislav BUDNIK,RUS,30, -
1514,David ZAVACKY,SVK,-, -
1515,Victor SEBROS,GRE,28, 180
1516,Theofanis-Ermis THEOCHAROPOULOS,GRE,23, 175
1517,Mathieu TERNANT,FRA,28, 178
1518,Mathias SEILER,SUI,-, -
1519,Igor DEPOORTER,BEL,-, -
1520,Tomislav ŠPROH,CRO,-, -
1521,Candice POULLAIN,FRA,-, -
1522,Adela BAJEROVA,CZE,20, -
1523,Lea BÜSGEN,GER,-, -
1524,Petra ČULIĆ,CRO,-, -
1525,Eszter Evelin FORGÁCS,HUN,-, -
1526,Lena SCHRITTWIESER,AUT,19, -
1527,Sara COPAR,SLO,19, 168
1528,Hana HUMERCA,SLO,19, -
1529,Marie SCHÖPFER,AUT,18, -
1530,Daria NAWOJ,POL,19, -
1531,Martina DUSANKOVA,CZE,18, -
1532,Gwen MORGAN,GBR,19, -
1533,Anja SANTINI MIKULIĆ,CRO,19, -
1534,Emilia MERZ,GER,18, -
1535,Karolina GENDOVA,CZE,18, -
1536,Magdalena KOMPEIN,AUT,18, -
1537,Lana BAKIĆ,CRO,18, -
1538,Milica MARJANOVIC,SRB,19, -
1539,Ella KERRY,HUN,20, -
1540,Giulia DI TOMMASO,ITA,-, -
1541,Anna Ludmila HRBACOVA,CZE,-, -
1542,Hannah KERR,GBR,19, -
1543,Dorota BULANDOVA,SVK,-, -
1544,Anna BAKURECZ,HUN,-, -
1545,Ite LEMIÈRE,BEL,-, -
1546,Sofia DURKOVA,SVK,19, -
1547,Marjolein VANSTRAELEN,BEL,-, -
1548,Noe Nina PERGAMENTZEV,ISR,-, -
1549,Katerina MACHARACKOVA,CZE,-, -
1550,Tim WÜRTHNER,GER,22, -
1551,Máté András VISZLAI,HUN,-, -
1552,Adam ADAMOVSKY,CZE,19, -
1553,Illia BAKHMET-SMOLENSKYI,UKR,19, -
1554,Tim KOROSEC,SLO,18, -
1555,Robin KIRCHMAIR,AUT,20, -
1556,Florian SCHWEIGER,GER,18, -
1557,Luca BOLDRINI,ITA,18, -
1558,Zak BROWN,GBR,-, -
1559,Alfie DUCKWORTH,GBR,-, -
1560,Mikuláš PETRIK,CZE,-, -
1561,Julian WIMMER,AUT,19, -
1562,Konstanty SOBANSKI,POL,19, -
1563,Piotr NIZNIK,POL,18, -
1564,Bence FUKSZ,HUN,19, -
1565,Jindrich HOUSTEK,CZE,-, -
1566,Luka JERMAN,SLO,18, 180
1567,Ondrej MAZL,CZE,19, -
1568,David RUNGGATSCHER,AUT,19, 173
1569,Maciej JANUSZ,POL,-, -
1570,Emil TEUFEL,AUT,-, -
1571,Martin ŠMILŇÁK,SVK,18, -
1572,Andrej BUZASI,SVK,18, -
1573,Havijer LESNIK,SLO,-, -
1574,Alina SHCHYHARIEVA,UKR,21, -
1575,Manon LEBON,FRA,19, -
1576,Daria TKACHOVA,UKR,19, -
1577,Oksana BUROVA,UKR,20, -
1578,Nuria BROCKFELD,GER,20, -
1579,Sofia BELLESINI,ITA,18, -
1580,Sabina SKOUPA,CZE,19, -
1581,Polina KOLOMOIETS,UKR,-, -
1582,Andrea BIASSONI,ITA,21, 178
1583,Sebastian LUCKE,GER,21, 180
1584,Linus BADER,GER,21, 181
1585,Tomy PAPIN,FRA,21, -
1586,Dmytro ILIUKHIN,UKR,20, -
1587,Igor KHAMAEV,RUS,-, -
1588,Marco RONTINI,ITA,19, -
1589,Francesco GOVONI,ITA,19, 176
1590,Teo PAYET,FRA,20, -
1591,Alessandro GIORGIANNI,ITA,19, -
1592,Daniele BALESTRAZZI,ITA,18, -
1593,Elliot CAILLET,FRA,-, -
1594,Julian RADECKER,GER,-, -
1595,Bianca DE MAGALHAES DE CASTRO,BRA,35, 164
1596,Simón PADIN,ARG,-, -
1597,Jennifer Marie DE LA TORRE,MEX,-, -
1598,Ilia CHUGOSHVILI,GEO,-, -
1599,Soso GABULDANI,GEO,-, -
1600,Ganesh BHUJEL,IND,30, -
1601,Luce DOUADY,FRA,-, -
1602,Naïlé MEIGNAN,FRA,20, 164
1603,Justin BOUKANDJA BATHOL,FRA,20, 181
1604,Lola SAUTIER,FRA,22, -
1605,Daria NESTERENKO,UKR,21, -
1606,Alma MARKMAN,ISR,-, -
1607,Valeriia HRITSKOVA,UKR,-, -
1608,Zorka SOMORJAI,HUN,18, -
1609,Anastasiia SKIDAN,UKR,19, -
1610,Viktiriia NIKITINA,UKR,-, -
1611,Myrto ARGYRIOU,GRE,19, 161
1612,Olga EXAKOIDI,GRE,-, -
1613,Zoi PALTATSIDOU,GRE,19, -
1614,Ishay HALFON,ISR,21, -
1615,Ludvig HULT,SWE,22, -
1616,David VANTOIA,ROU,-, -
1617,Ioannis-Filippos NOEL-BAKER,GRE,21, 182
1618,Sevar GEORGIEV,BUL,-, -
1619,Shaked MANDLER,ISR,19, -
1620,Bohdan BULAKH,UKR,19, -
1621,Elliot ERIKSSON,SWE,19, -
1622,Nadav LAROM,ISR,18, -
1623,Dimitrios KALLIKAS,GRE,20, 1
1624,Ivan HINAK,BLR,20, -
1625,Preslav GEORGIEV,BUL,18, -
1626,Dragos Gabriel FLUERARU,ROU,18, -
1627,Daniel Denis ANDREI,ROU,20, -
1628,Filippos LAVRENTAKIS-RIGAKIS,GRE,19, 169
1629,Vasileios GLIATIS,GRE,-, -
1630,Sofia Alejandra HERRERA VEGA CENTENO,PER,28, 168
1631,Franz Josef WEBER,MEX,34, -
1632,Franklin CARDENAS VICENTE,PER,35, -
1633,Agathe CALLIET,FRA,20, 158
1634,Juliette MEUNIER,BEL,-, -
1635,Kristine RJABOVA,LAT,22, -
1636,Ariane FRANKEN,GER,-, -
1637,Annika STÖCKL,AUT,18, 158
1638,Sabina VAN ESSEN,NED,18, 163
1639,Bar SNIR,ISR,19, -
1640,Francesca WALTHER,SUI,19, -
1641,Hana SIKULOVA,CZE,19, -
1642,Anouk SENNRICH,SUI,-, -
1643,Lena SCHENKEL,SUI,19, -
1644,Jeanne KREUSCH,BEL,18, -
1645,Maya SHEMEN,ISR,20, -
1646,Gladys DE VOCHT,BEL,18, -
1647,Lucas DUFROS,FRA,21, -
1648,Frederik SCHMELZER,GER,-, -
1649,Nils SIEGEL,GER,21, -
1650,Samuel DURON,BEL,-, -
1651,Gabriel OLIVARES QUINTANILLA,BEL,-, -
1652,Nico FRICKER,SUI,-, -
1653,Till VON BOTHMER,GER,19, -
1654,Lukas SAGER,AUT,19, -
1655,Mejdi SCHALCK,FRA,20, 172
1656,Victor GUILLERMIN,FRA,19, -
1657,Sam POULLAIN,FRA,18, -
1658,Levin SOCHER,SUI,19, 170
1659,Thomas KROA,CZE,19, -
1660,Felix WENGERT,SUI,19, -
1661,Maro HILGERT,BEL,-, -
1662,Mauro THOMMEN,SUI,18, -
1663,Adi BARK,ISR,18, -
1664,Liza NOVAK,SLO,19, 156
1665,Ema KORDEŽ,SLO,19, -
1666,Emma TABERNIG,AUT,19, -
1667,Marie CORBILLE,FRA,-, -
1668,Amelie SIMON,FRA,-, -
1669,Elise MANNERSTRÅLE,SWE,19, -
1670,Giulia BERNARDINI,ITA,18, -
1671,Ysaline DAELE,BEL,-, -
1672,Clotilde PFISTER,FRA,24, 174
1673,Tanguy MERARD,FRA,20, -
1674,Matthias VERBERT,BEL,-, -
1675,Loris VENEAULT,FRA,-, -
1676,Swann SARRON,FRA,-, -
1677,Jonathan PALLHUBER,ITA,19, -
1678,Louis BRIDEVAUX,SUI,-, -
1679,Dennis YAKUBENKO,SWE,20, -
1680,Nadav BRACHA,ISR,-, -
1681,Erik NOYA CARDONA,ESP,30, -
1682,Deepu MALLESH,IND,26, -
1683,Akmal JUMANIYAZOV,UZB,-, -
1684,Jayati GADAMSHETTY,IND,-, -
1685,Jannik WEISER,GER,-, -
1686,Nils HUBER,GER,-, -
1687,Jonas FERTIG,GER,-, -
1688,Felix FLIEGER,GER,-, -
1689,Ekrem KAPLAN,GER,-, -
1690,Alex GÄRTNER,GER,-, -
1691,Luca JUNG,GER,-, -
1692,David DONGUS,GER,-, -
1693,Jannes MARX,GER,-, -
1694,Nils SANDECK,GER,-, -
1695,Thomas NIBLER,GER,-, -
1696,Nils BRANDENBURGER,GER,-, -
1697,Philipp GÖTHERT,GER,23, 182
1698,Niklas MENDE,GER,-, -
1699,Florentin STRAUCH,GER,-, -
1700,Samuel FRANK,GER,-, -
1701,Jost HENKEL,GER,-, -
1702,Noah JÄKEL,GER,-, -
1703,Jacob GLASER,GER,-, -
1704,Jannik KINDERMANN,GER,-, -
1705,Ferdinand HEINRICH,GER,-, -
1706,Elias SCHMITT,GER,-, -
1707,Finn SCHIRRA,GER,-, -
1708,Luis FUCHS,GER,-, -
1709,Iaroslav PASHKOV,RUS,22, -
1710,Alicja NOWAK,POL,18, -
1711,Natalia FAJFER,POL,-, -
1712,Martyna SZYMANSKA,POL,-, -
1713,Olimpia MARKISCH,POL,18, -
1714,Agata LESIEWICZ,POL,23, -
1715,Jan TKACZYK,POL,20, -
1716,Szymon ZMUDA,POL,-, -
1717,Marius PAYET GABORIAUD,FRA,18, -
1718,Denys MOZOLEVYCH,UKR,19, -
1719,Grzegorz LYKO,POL,-, -
1720,Sandra HOPFENSITZ,GER,21, 165
1721,Sofia REZTSOVA,RUS,-, -
1722,Eva KOROSTELEVA,RUS,18, -
1723,Olesia LENARTOVICH,RUS,-, -
1724,Adriana Beverly LLEDÓ GÓMEZ,ESP,-, -
1725,Eni MALENICA,CRO,-, -
1726,Mia GLÜCK,AUT,21, -
1727,Hannah SEIBL,AUT,-, -
1728,Christina KAUTZNER,GER,-, -
1729,Robin CASEY,IRL,21, -
1730,Ludovica MERENDI,ITA,21, 153
1731,Yael LIPOWEZKI,ISR,-, -
1732,Anastasiia TARNOVETSKA,UKR,20, -
1733,Ekaterina ZAVIALOVA,RUS,18, 172
1734,Ronja FUNK,GER,19, -
1735,Valeriia VERETENINA,RUS,-, -
1736,Maria NEDELCHEVA,BUL,-, -
1737,Barbora CEMANOVA,SVK,-, -
1738,Signe Ingvarda ØYE,NOR,-, -
1739,Vladislav SHUNEVICH,RUS,20, 185
1740,Jonas BIACK,AUT,19, -
1741,Stepan POPOVICH,RUS,-, -
1742,Mikhail ARKHIPOV,RUS,-, -
1743,Ivan ARKHIPOV,RUS,-, -
1744,Alexander URBANSKIY,RUS,-, -
1745,Paolo STERNI,ITA,21, -
1746,Samuel STEFANIK,SVK,20, 170
1747,Mor OFER,ISR,-, -
1748,Lior AVNI,ISR,-, -
1749,Georgii KEDROV,RUS,19, -
1750,Mattia COSTANTINO,ITA,-, -
1751,Nimrod LAVEE,ISR,19, -
1752,Matvey SIDELNIKOV,RUS,20, -
1753,Silas MATZER,SUI,19, 171
1754,Óscar MONTÓN GARCÍA,ESP,-, -
1755,Jonathan TSABA,ISR,-, -
1756,Matan SAT,ISR,19, -
1757,Inbar Doron SELA,ISR,19, -
1758,Jessica FECANIN,SVK,-, -
1759,Phoebe KENDERDINE,NZL,21, -
1760,Ella EASTON,AUS,20, -
1761,Ritika RAWAT,IND,22, -
1762,Emilie TIRADO,ECU,-, -
1763,Ryu NAKAGAWA,JPN,20, 171
1764,Hana KOIKE,JPN,18, 167
1765,Campbell SARINOPOULOS,USA,20, -
1766,Sana OGURA,JPN,19, -
1767,Ellisa ANDRES,AUS,19, -
1768,Anine Hjort ALSTRUP,DEN,19, -
1769,Marina KUSHANINA,RUS,19, -
1770,Mira CAPICCHIONI,USA,18, -
1771,Victoria SMIRNOVA,RUS,19, -
1772,Sydney PARK,CAN,-, -
1773,Nattcha RAVIWONGSE,THA,-, -
1774,Tula SHERKAT,CAN,-, -
1775,Rauen KROHN,RSA,20, -
1776,Annika LORENTZEN,DEN,20, -
1777,Daniela PARADELA GUERRERO,MEX,19, -
1778,Beatriz ROSAS,CHI,-, -
1779,Ashley BROOKS,AUS,19, -
1780,Caitlyn BURWOOD,RSA,20, -
1781,Sohha Ninad DIWAN,IND,-, -
1782,Rachael KUHN,RSA,-, -
1783,Imgyeong LEE,KOR,-, -
1784,Valeria MARTÍNEZ CUEVAS,MEX,-, -
1785,Dasom YUN,KOR,18, -
1786,Dayana CORREA,ECU,19, -
1787,Adliyah Baiquni EGALITA,INA,18, -
1788,Camila GONZALEZ,CHI,-, -
1789,Roberta PORTALES TAMAYO,MEX,18, -
1790,Jasmin Justesen RØNNOW,DEN,19, -
1791,Saniya Farooque SHAIKH,IND,18, -
1792,Joy WILLIAMS,NZL,-, -
1793,Cloe COSCOY,USA,22, -
1794,Mimu KUROOKA,JPN,-, -
1795,Hyeonsu KIM,KOR,-, -
1796,Shilpa CHARAK,IND,-, -
1797,Milena KROHN,RSA,-, -
1798,Abby MANNING,AUS,-, -
1799,Hyebin KIM,KOR,21, -
1800,Oceana CARTER,USA,19, -
1801,Alina IVANENKO,RUS,19, 162
1802,Varvara LUZINA,RUS,-, -
1803,Olivia MA,USA,18, -
1804,Mia WEEDA,AUS,19, -
1805,Anahí RIVEROS,CHI,20, -
1806,Emma Grace LEHMANN,USA,-, -
1807,Emily HERDIC,USA,21, -
1808,Daria GLOTOVA,RUS,19, -
1809,In En SIM,RUS,19, -
1810,Sophiane BERTRAND,CAN,-, -
1811,Tafui SHANGASE,RSA,-, -
1812,Ao YURIKUSA,JPN,21, 175
1813,Taiga SAKAMOTO,JPN,22, -
1814,Sumin LEE,KOR,-, -
1815,Matthew GRUNEWALD,RSA,21, -
1816,Mateus RODRIGUES BELLOTTO,BRA,21, -
1817,Christian WAGNER,CHI,21, -
1818,Benjamin AGUADO DEJEAS,CHI,-, -
1819,Poksakon CHOTIKKRAI,THA,21, -
1820,Ameya LAMBAT,IND,-, -
1821,Aaron MATTES,AUS,21, -
1822,Jair Octavio MORENO MONTOYA,MEX,21, -
1823,Ildar MUKHAMADEYEV,KAZ,-, -
1824,Rutoo Rahul PENDSE,IND,-, -
1825,Mark ROGALEV,UZB,-, -
1826,Junta SEKIGUCHI,JPN,19, 168
1827,Oscar BAUDRAND,CAN,19, 170
1828,Oliver KUANG,USA,20, -
1829,Brian SQUIRE,USA,-, -
1830,Haruki UEMURA,JPN,20, 174
1831,Etienne ABRIAT,FRA,19, -
1832,Reece CHAPMAN,USA,-, -
1833,Oskar WOLFF,NZL,19, -
1834,Dylan LE,CAN,19, -
1835,Vin SUKAPANPOTHARAM,THA,19, -
1836,Aman VARMA,IND,19, -
1837,Jose Tomas LEDESMA,CHI,19, -
1838,Leyroy HARLEY,AUS,-, -
1839,Dohyeon KIM,KOR,18, 180
1840,Juho KIM,KOR,-, -
1841,Taeyun KIM,KOR,-, -
1842,Joaquin URRUTIA,CHI,18, -
1843,Mikel PAZ Y PUENTE HOFMANN,MEX,19, -
1844,Malthe SORVAD RØNNENFELT,DEN,-, -
1845,Jack BURNINGHAM,RSA,20, -
1846,Rafael ESCARRAGA LOPEZ,MEX,-, -
1847,Jakhongir KHASANOV,UZB,-, -
1848,Jordan NIGHTINGALE,RSA,22, -
1849,Daniel Massimo ROWOLD,DEN,20, -
1850,Magnus Silas Hjorth SIERSLEV,DEN,19, 186
1851,Sohta AMAGASA,JPN,23, 176
1852,Elijah KISER,USA,-, -
1853,Finn BATTERSBY,CAN,23, -
1854,Vyacheslav KRASNOPEROV,RUS,-, -
1855,Chanjun LEE,KOR,-, -
1856,David SHEPPARD,NZL,23, -
1857,Hongik CHOI,KOR,-, -
1858,David Alejandro SUÁREZ SILVA,MEX,-, -
1859,Joaquin SQUELLA,CHI,-, -
1860,Andrey BURZHINSKIY,KAZ,-, -
1861,Pedro EGG,BRA,22, -
1862,Thokchom Boynao SINGH,IND,-, -
1863,Alejandro VILLAVICENCIO,ECU,-, -
1864,Oliver BURCH,AUS,-, -
1865,Silas CHANG,USA,18, 175
1866,Quinn O'FRANCIA,USA,19, 175
1867,Egor UTKIN,RUS,20, -
1868,Ivan IVOSHCHUK,RUS,20, -
1869,Marley FARQUHARSON,AUS,20, -
1870,Phillip FYHN,DEN,19, -
1871,Maksym ZINCHENKO,UKR,-, -
1872,Minsu KANG,KOR,22, 174
1873,Ethan PITCHER,CAN,23, 187
1874,Nicholas MONTELLA,USA,22, -
1875,Jonah STREET,CAN,-, -
1876,Leonardo VAZQUEZ RODRIGUEZ,MEX,-, -
1877,Hobbs KESSLER,USA,-, -
1878,Kangryun LEE,KOR,21, -
1879,Christopher WALLACE,RSA,21, -
1880,Leo COSTANZA,USA,20, -
1881,Hugo HORNSHAW,AUS,20, -
1882,Joshua DU TOIT,RSA,-, -
1883,Maksim LOGVINETS,KGZ,-, -
1884,Derek NEW,USA,23, -
1885,Ryan SKLENICA,AUS,-, -
1886,Dylan BOKENFOHR,CAN,-, -
1887,Kyle JUDGE,CAN,-, -
1888,Robin WILSON,RSA,-, -
1889,Arkadiusz MILLAN,POL,34, -
1890,Ekaterina VASICHKOVA,RUS,19, -
1891,Lina KARKLINA,LAT,-, -
1892,Oskars STANKEVICS,LAT,-, -
1893,Artjoms ANDREJEVS,LAT,-, -
1894,Artur BELOUSOV,RUS,-, -
1895,Lovro CREP,SLO,19, 170
1896,Maksim MUKHIN,RUS,-, -
1897,Andreas KAADA,NOR,19, -
1898,Jonas Ryttov PEDERSEN,DEN,19, -
1899,Tracey WHITE-MACKENZIE,AUS,-, -
1900,Antoni ROY HANACSEK,CHN,49, -
1901,Gianni Domenico FAGGIANA,CHN,51, -
1902,Minhui WANG,CHN,21, -
1903,Estelle PARK,USA,-, -
1904,Anwesha KONER,IND,-, -
