,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
6792, Peter SZCZEPANSKI ,GER,5,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6793, Jiri PRIBIL ,CZE,6,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6794, Flavio CRESPI ,ITA,7,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6795, Cédric DECLERFAYT ,BEL,8,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6796, Peter TOPERCER ,SVK,9,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6797, Ondrej MARCIK ,CZE,10,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6798, Ales PELKO ,SLO,11,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6799, Oleh PRYBENIUK ,UKR,11,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6800, Erik OBREZ ,SLO,13,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6801, Gaizca SAMPEDRO ,ESP,14,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6802, Jiri KOUTSKI ,CZE,15,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6803, Igor PILIOUGINE ,RUS,15,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6804, Vitalyi VIALY ,UKR,17,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6805, Radek PAVLICEK ,CZE,18,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6806, Daniele ITOCCHI ,ITA,19,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6807, Stefano GATTI ,ITA,20,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6808, Dmytro KONOVALOV ,UKR,21,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6809, Andej TRNOVEC ,SVK,22,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6810, Furio LAGONIGRO ,ITA,23,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6811, Alexander KLAMPFER ,AUT,24,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6812, Florian KÜHNEL ,GER,25,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6813, Mark ZENGO ,HUN,26,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Male
6814, Klemen BECAN ,SLO,1,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6815, Kyrylo SHEVCHENKO ,UKR,2,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6816, Maksym SIENKOVOI ,RUS,3,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6817, Blaz RANT ,SLO,4,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6818, Jakub HLAVACEK ,CZE,5,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6819, Tomaz VALJAVEC ,SLO,5,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6820, Kilian FISCHHUBER ,AUT,7,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6821, Anze STREMFELJ ,SLO,8,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6822, Maxim ICHERNIKH ,RUS,9,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6823, Slavek HRKAL ,CZE,10,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6824, Timo PREUSSLER ,GER,11,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6825, Julien ANDRE ,BEL,12,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6826, Alexei ZEMSKI ,RUS,13,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6827, Armin SPITZNAGEL ,GER,14,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6828, Serguei SEMENOV ,RUS,15,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6829, Georgos PROGULAKIS ,ITA,16,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6830, Sebastien HELSON ,BEL,17,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6831, Lucas PRETI ,ITA,17,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6832, Florian GRIMUS ,AUT,19,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6833, Serguei ZOLINE ,RUS,20,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Male
6834, Lucie POTESILOVA ,CZE,1,European Youth Cup - Chocen (CZE) 1997,lead,Juniors Female
6835, Katja STURM ,SLO,2,European Youth Cup - Chocen (CZE) 1997,lead,Juniors Female
6836, Anna PETER ,HUN,3,European Youth Cup - Chocen (CZE) 1997,lead,Juniors Female
6837, Sasa TRUDEN ,SLO,1,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6838, Marharyta USATIUK ,UKR,2,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6839, Katarina STREMFELJ ,SLO,3,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6840, Margarita RYZHKOVA ,RUS,4,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6841, Eva TUSAR ,SLO,5,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6842, Libusa HUSAROVA ,SVK,6,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6843, Judith HIRSCH ,AUT,7,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6844, Christina SENNI ,ITA,8,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6845, Silvia SGHEDONI ,ITA,9,European Youth Cup - Chocen (CZE) 1997,lead,Youth A Female
6846, Maria BELOMESTNOVA ,RUS,1,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6847, Yulia ABRAMCHUK ,RUS,2,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6848, Marina MALAMID ,RUS,3,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6849, Sarka OBADALOVA ,CZE,4,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6850, Zuzana CINTALOVA ,SVK,5,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6851, Judith CODDENS ,BEL,6,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6852, Katarina CINTALOVA ,SVK,7,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6853, Lucia POVALAKOVA ,SVK,8,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6854, Dina ANTIPOVA ,RUS,9,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6855, Katrin BRADY ,GER,10,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6856, Michaela FILIPCIKOVA ,CZE,11,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6857, Spela ZULA ,SLO,12,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6858, Nina ROLENTCOVA ,SVK,13,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6859, Marketta RAPCANOVA ,CZE,14,European Youth Cup - Chocen (CZE) 1997,lead,Youth B Female
6860, Jérôme MEYER ,FRA,1,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6861, Sylvain MILLET ,FRA,2,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6862, Matthias MÜLLER ,SUI,3,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6863, Frédéric TUSCAN ,FRA,4,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6864, Timo LAUTENSCHLÄGER ,GER,5,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6865, Hans MILEWSKI ,AUT,6,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6866, David GISLER ,SUI,7,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6867, Thomas FEUERSTEIN ,AUT,8,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6868, Clemens EICHINGER ,AUT,9,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6869, Matej SOVA ,SLO,10,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6870, Andy LAUBER ,SUI,11,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6871, Daniel KADLEC ,CZE,12,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6872, Roland PERETTI ,SUI,13,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6873, Martin FELIX ,SUI,14,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6874, Joseba SAIZ ,ESP,15,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6875, Thibault JUNGI ,SUI,16,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6876, Martin LECHNER ,AUT,17,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6877, Saso KOZELJ ,SLO,18,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6878, Björn BERGMARK ,SWE,19,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6879, Raul FRANCO ,ESP,20,European Youth Cup - Bern (SUI) 1997,lead,Juniors Male
6880, Yves HASBANI ,FRA,1,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6881, Patxi USOBIAGA LAKUNZA ,ESP,2,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6882, Heiko WILHELM ,AUT,3,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6883, Primoz ZITNIK ,SLO,3,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6884, Julien BARBIER ,FRA,5,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6885, Raphaël LACHAT ,SUI,6,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6886, Mathias SCHIESTL ,AUT,7,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6887, Manuel HASSLER ,SUI,8,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6888, Flavio CRESPI ,ITA,9,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6889, Yannick BERGER ,FRA,10,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6890, Alexander MEIKL ,AUT,11,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6891, Bostjan POTOCNIK ,SLO,12,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6892, Bassa MAWEM ,FRA,13,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6893, Leo HOULDING ,GBR,14,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6894, Cédric DECLERFAYT ,BEL,15,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6895, Ondrej MARCIK ,CZE,16,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6896, Gaizca SAMPEDRO ,ESP,17,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6897, Said BELHAJ ,SWE,18,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6898, Martin SIEGRIST ,SUI,19,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6899, Adam HOCKING ,GBR,20,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6900, Bruno MACIAS MATUTANO ,ESP,21,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6901, Erik OBREZ ,SLO,22,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6902, Matjaz JERAN ,SLO,23,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6903, Ernesto NAVARRO ,ESP,24,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6904, Daniele ITOCCHI ,ITA,25,European Youth Cup - Bern (SUI) 1997,lead,Youth A Male
6905, Tomaz VALJAVEC ,SLO,1,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6906, Nicolas DE VIAL ,FRA,2,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6907, Kilian FISCHHUBER ,AUT,3,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6908, Casper TEN SIJTHOFF ,NED,4,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6909, Blaz RANT ,SLO,5,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6910, Jakub HLAVACEK ,CZE,6,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6911, Anze STREMFELJ ,SLO,7,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6912, Klemen BECAN ,SLO,8,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6913, Clément FRIBOURG ,FRA,9,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6914, Brice MARTINE ,FRA,10,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6915, Julien ANDRE ,BEL,11,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6916, Sebastien HELSON ,BEL,12,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6917, Florian GRIMUS ,AUT,13,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6918, Adam DEWHURST ,GBR,14,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6919, Martin JAGGI ,SUI,15,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6920, Gerald BISCHOF ,AUT,16,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6921, Tristan CORDONIER ,SUI,17,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6922, Mathieu MAURER ,SUI,18,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6923, Stefan BRUNNER ,AUT,19,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6924, Max BOHOLM ,SWE,20,European Youth Cup - Bern (SUI) 1997,lead,Youth B Male
6925, Bettina SCHÖPF ,AUT,1,European Youth Cup - Bern (SUI) 1997,lead,Juniors Female
6926, Myriam MOTTEAU ,FRA,2,European Youth Cup - Bern (SUI) 1997,lead,Juniors Female
6927, Claire MATHIEU ,FRA,3,European Youth Cup - Bern (SUI) 1997,lead,Juniors Female
6928, Cécile MARTHA ,FRA,4,European Youth Cup - Bern (SUI) 1997,lead,Juniors Female
6929, Katja STURM ,SLO,5,European Youth Cup - Bern (SUI) 1997,lead,Juniors Female
6930, Sasa TRUDEN ,SLO,1,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6931, Delphine MARTIN ,FRA,2,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6932, Mélaine RUBIO ,FRA,3,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6933, Katarina STREMFELJ ,SLO,4,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6934, Bianca EISENBEUTEL ,AUT,5,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6935, Monika WILLE ,AUT,6,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6936, Blaza KLEMENCIC ,SLO,7,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6937, Judith HIRSCH ,AUT,8,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6938, Alexandra EYER ,SUI,9,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6939, Stéphanie LOUIS ,SUI,10,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6940, Katherine LOVE ,GBR,11,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6941, Eva TUSAR ,SLO,12,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6942, Simone EDER ,AUT,13,European Youth Cup - Bern (SUI) 1997,lead,Youth A Female
6943, Sandrine LEVET ,FRA,1,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6944, Sarka OBADALOVA ,CZE,2,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6945, Tamara LECHNER ,AUT,3,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6946, Elsa FONTANEZ ,FRA,4,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6947, Marie-anne MIDY ,FRA,5,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6948, Nastja GUZZI ,SLO,6,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6949, Judith CODDENS ,BEL,7,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6950, Manuela FENDER ,AUT,8,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6951, Barbara BACHER ,AUT,9,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6952, Lucka FRANKO ,SLO,10,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6953, Katarina CINTALOVA ,SVK,11,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6954, Cordula SEIRINGER ,AUT,12,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6955, Zuzana CINTALOVA ,SVK,13,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6956, Helen DALE ,GBR,14,European Youth Cup - Bern (SUI) 1997,lead,Youth B Female
6957, Sylvain MILLET ,FRA,1,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6958, Thomas FEUERSTEIN ,AUT,2,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6959, Robert MATE ,GER,3,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6960, Clemens EICHINGER ,AUT,4,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6961, David GISLER ,SUI,5,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6962, Pierre BOLLINGER ,FRA,6,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6963, Jérôme MEYER ,FRA,7,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6964, Matej SOVA ,SLO,8,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6965, Timo LAUTENSCHLÄGER ,GER,9,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6966, Ales STROJAN ,SLO,10,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6967, Paolo LEONCINI ,ITA,11,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6968, Martin HANSLMAYR ,AUT,12,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6969, Matthias MÜLLER ,SUI,13,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6970, Joseba SAIZ ,ESP,14,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6971, Roland PERETTI ,SUI,15,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6972, Andy LAUBER ,SUI,16,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6973, Enrico BAISTROCCHI ,ITA,17,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6974, Filippo CERVO ,ITA,17,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6975, Wolfgang THIERE ,GER,19,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6976, Alessio BATIC ,ITA,20,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6977, Florian WENTER ,ITA,21,European Youth Cup - Parma (ITA) 1997,lead,Juniors Male
6978, Julien BARBIER ,FRA,1,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6979, Yves HASBANI ,FRA,2,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6980, Patxi USOBIAGA LAKUNZA ,ESP,3,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6981, Primoz ZITNIK ,SLO,4,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6982, Flavio CRESPI ,ITA,5,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6983, Bostjan POTOCNIK ,SLO,6,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6984, Peter SZCZEPANSKI ,GER,7,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6985, Mathias SCHIESTL ,AUT,8,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6986, Gaizca SAMPEDRO ,ESP,9,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6987, Manuel HASSLER ,SUI,10,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6988, Cédric DECLERFAYT ,BEL,11,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6989, Heiko WILHELM ,AUT,12,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6990, Raphaël LACHAT ,SUI,13,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6991, Andrea DACASTO ,ITA,14,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6992, Adam HOCKING ,GBR,15,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6993, Renaud ROSSIGNOL ,BEL,16,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6994, Nicolas BERTRAND ,BEL,17,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6995, Leo HOULDING ,GBR,18,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6996, Christian BENK ,GER,19,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6997, Stefano GATTI ,ITA,20,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6998, Cristian PUGLIA ,ITA,21,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
6999, Daniele ITOCCHI ,ITA,22,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
7000, Furio LAGONIGRO ,ITA,23,European Youth Cup - Parma (ITA) 1997,lead,Youth A Male
7001, Tomaz VALJAVEC ,SLO,1,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7002, Blaz RANT ,SLO,2,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7003, Casper TEN SIJTHOFF ,NED,3,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7004, Klemen BECAN ,SLO,4,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7005, Georgos PROGULAKIS ,ITA,5,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7006, Timo PREUSSLER ,GER,6,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7007, Nicolas DE VIAL ,FRA,7,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7008, Adam DEWHURST ,GBR,7,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7009, Julien ANDRE ,BEL,9,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7010, Anze STREMFELJ ,SLO,9,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7011, Lucas PRETI ,ITA,11,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7012, Armin SPITZNAGEL ,GER,12,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7013, Sebastien HELSON ,BEL,13,European Youth Cup - Parma (ITA) 1997,lead,Youth B Male
7014, Bettina SCHÖPF ,AUT,1,European Youth Cup - Parma (ITA) 1997,lead,Juniors Female
7015, Myriam MOTTEAU ,FRA,2,European Youth Cup - Parma (ITA) 1997,lead,Juniors Female
7016, Claire MATHIEU ,FRA,3,European Youth Cup - Parma (ITA) 1997,lead,Juniors Female
7017, Katja STURM ,SLO,4,European Youth Cup - Parma (ITA) 1997,lead,Juniors Female
7018, Katarina STREMFELJ ,SLO,1,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7019, Sasa TRUDEN ,SLO,2,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7020, Blaza KLEMENCIC ,SLO,3,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7021, Eva TUSAR ,SLO,4,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7022, Delphine MARTIN ,FRA,5,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7023, Monika WILLE ,AUT,6,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7024, Mélaine RUBIO ,FRA,7,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7025, Bianca EISENBEUTEL ,AUT,8,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7026, Cécile LECOMTE ,FRA,9,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7027, Alexandra EYER ,SUI,10,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7028, Stéphanie LOUIS ,SUI,11,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7029, Katherine LOVE ,GBR,12,European Youth Cup - Parma (ITA) 1997,lead,Youth A Female
7030, Sandrine LEVET ,FRA,1,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7031, Barbara BACHER ,AUT,2,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7032, Manuela FENDER ,AUT,3,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7033, Nastja GUZZI ,SLO,4,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7034, Marie-anne MIDY ,FRA,5,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7035, Katrin BRADY ,GER,6,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7036, Tamara LECHNER ,AUT,7,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7037, Lucka FRANKO ,SLO,8,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7038, Judith CODDENS ,BEL,9,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7039, Helen DALE ,GBR,10,European Youth Cup - Parma (ITA) 1997,lead,Youth B Female
7040, François LEGRAND ,FRA,1,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7041, Yuji HIRAYAMA ,JPN,2,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7042, Chris SHARMA ,USA,3,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7043, Arnaud PETIT ,FRA,4,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7044, Vadim VINOKUR ,USA,5,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7045, François PETIT ,FRA,6,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7046, Garth MILLER ,AUS,7,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7047, Steve HONG ,USA,8,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7048, Tommy CALDWELL ,USA,9,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7049, Jean-baptiste TRIBOUT ,FRA,10,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7050, Elie CHEVIEUX ,SUI,11,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7051, Doug ENGLEKIRK ,USA,12,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7052, Cristian BRENNA ,ITA,13,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7053, Jason CAMPBEL ,USA,14,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7054, Justin HAWKINS ,RSA,14,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7055, Kevin BRANFORD ,USA,16,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7056, Seth MASON ,USA,17,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7057, Hans FLORINE ,USA,18,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7058, Chris BLOCH ,USA,19,"UIAA Masters - San Diego X-Games, USA 1997",lead,Men
7059, Katie BROWN ,USA,1,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7060, Liv SANSOZ ,FRA,2,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7061, Muriel SARKANY ,BEL,3,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7062, Marie GUILLET ,FRA,4,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7063, Elena OVTCHINNIKOVA ,USA,5,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7064, Martina CUFAR ,SLO,6,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7065, Stéphanie BODET ,FRA,7,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
